codigo,nombre,nombre_corto,sigla,titulo,numero_planes_estudio,codigo_estado,tipo_grupo,monto_tutoria,costo_programa,dep_inicial,siglaNoVersion,siglaNoVersionNumero
495,Doctorado en Gestión Financiera Empresarial ,Do. en Gestión Financiera Empresarial ,DGFE,Doctor en Gestión Financiera Empresarial,1.0,V,T,2800,42700,10.0,DGFE,0
496,"Diplomado en Diseño de Cimentaciones Versión I, Modalidad Presencial, Sede Sucre","Dipl. en Diseño de Cimentaciones V. 1, Mod. Presencial, S. Sucre",DDCS,Diplomado en Diseño de Cimentaciones ,1.0,V,T,0,6500,10.0,DDCS,0
497,Curso Taller en Redes Sociales – Marketing Digital,C.Taller en Redes Sociales – Marketing Digital,TRSMD,,1.0,V,T,0,80,10.0,TRSMD,0
498,"Diplomado en Formulación, Evaluación y Administración de Proyectos, Potosi, Versión I, Presencial ","Dipl. en Formulación, Evaluación y Administración de Proyectos S. Potosi V.I  Mod. Presencial",DEAP,"Diplomado en Formulación, Evaluación y Administración de Proyectos",1.0,V,T,,4000,10.0,DEAP,0
499,Doctorado En Ciencias De La Educación - Regularización,Regularización - Doctorado en Ciencias De La Educación,DCER,Doctor En Ciencias De La Educación,1.0,V,T,,0,0.0,DCER,0
500,"Diplomado en Transporte, Almacenamiento y Distribución de Hidrocarburos ","Dipl. en Transporte, Almacenamiento y Distribución de Hidrocarburos ",DTADH,"Diplomado en Transporte, Almacenamiento y Distribución de Hidrocarburos",1.0,V,T,,5500,10.0,DTADH,0
501,"Curso Taller en Redes Sociales – Marketing Digital, Versión 2","C. Taller en Redes Sociales – Marketing Digital, V. 2",RSMD2,,1.0,V,T,0,0,10.0,RSMD,2
502,"Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria, Versión I, Sede Sucre","Dipl. en Farmacia Clínica y Atención Farm. Hospitalaria, V. 1, S. Sucre",FCFH1,Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria,1.0,V,T,,3800,10.0,FCFH,1
503,"Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria, Versión I, Sede Oruro","Dipl. en Farmacia Clínica y Atención Farm. Hospitalaria, V. 1, S. Oruro",FCFH1,Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria,1.0,V,T,,3800,10.0,FCFH,1
504,"Maestría en Microbiología, Versión I, Sede Sucre","Ma. en Microbiología, V. 1, S. Sucre",MMV1S,Magíster en Microbiología ,1.0,V,T,2475,21000,10.0,MMV1S,0
505,Maestría en Tributación - Regularización,Regularización - Maestría en Tributación,RMT,Magíster en Tributación,1.0,V,T,,0,10.0,RMT,0
506,"Especialidad  en Enfermería Psiquiátrica, Versión I, Sede Sucre ","Esp. en Enfermería Psiquiátrica, V. 1, S. Sucre ",EEP1,Especialista  en Enfermería Psiquiátrica ,1.0,V,T,2250,10250,10.0,EEP,1
507,Diplomado en Gerencia de Hospitales - Regularización,Regularización - Dipl. en Gerencia de Hospitales,RDGH,Diplomado en Gerencia de Hospitales,1.0,V,T,,0,10.0,RDGH,0
508,"Maestría en Ingeniería Vial, Versión II, Sede Sucre","Ma. en Ingeniería Vial, V. 2, Sucre",MIV2,Magister  en Ingeniería Vial ,1.0,V,T,2250,25750,10.0,MI,MI
509,"Diplomado en Docencia Para Educación Superior, Versión IX ","Dipl. en Docencia Para Educación Superior, V. 9 ",DDES9,Diplomado en Docencia Para Educación Superior,1.0,V,T,760,2640,10.0,DDES,9
510,"Maestría en Tributación, Versión VI, Subsede Potosí ","Mae. en Tributación, V. 6, Subsede Potosí ",MT6P,Magister  en Tributación,1.0,V,T,2250,16750,10.0,MT6P,0
511,"Maestría en Ingeniería Geotécnica, Versión III, Subsede Tarija","Ma. en Ingeniería Geotécnica, Versión III, Subsede Tarija",MIGT3,Magister en Ingeniería Geotécnica,1.0,V,T,2250,32750,10.0,MIGT,3
512,"Especialidad en Diseño de Interiores de Espacios Residenciales y Comerciales, Versión I, Sede Sucre ","Esp. en Diseño de Interiores de Espacios Residenciales y Comerciales, V.1",DIERC,Especialista  en Diseño de Interiores de Espacios Residenciales y Comerciales,1.0,V,T,2250,11750,10.0,DIERC,0
513,"Diplomado en Derecho Procesal Civil desde el Ámbito Constitucional, Versión II, Modalidad Virtual","Dipl. en Derecho Procesal Civil desde el Ámbito Constitucional, V. 2, Mod. Virtual",DPCV2,Diplomado en Derecho Procesal Civil desde el Ámbito Constitucional,1.0,V,T,,3300,10.0,DPC,DPC
514,"Diplomado en Metodología Cualitativa Aplicada a la Investigación en Salud, Versión I, Modalidad Virtual  ","Dipl. en Metodología Cualitativa Aplicada a la Investigación en Salud, V. I, Mod. Virtual",DMCIS,Diplomado en Metodología Cualitativa Aplicada a la Investigación en Salud  ,1.0,V,T,,3300,10.0,DMCIS,0
515,Maestría en Ingeniería Vial - Regularización,Regularización - Maestría en Ingeniería Vial,MIVR,Magister  en Ingeniería Vial,1.0,V,T,,0,10.0,MIVR,0
516,"Diplomado en Investigación y Formación Tutorial Versión IV, Modalidad Vitual   ","Dipl. en Investigación y Formación Tutorial V. 4, M. Vitual",DIFT4,Diplomado en Investigación y Formación Tutorial ,1.0,V,T,0,3300,10.0,DIFT,4
517,"Curso Taller de Formación Continua de Tutoría en Trabajos de Investigación - Versión I, Santa Cruz","C. Taller de Formación Continua de Tutoría en Trabajos de Investigación, V.1, Santa Cruz",FCTTI,Diploma,1.0,V,T,,1500,10.0,FCTTI,0
518,"Maestría en Derecho Notarial, con Titulación Intermedia: Diplomado en Derecho Notarial","Ma. en Derecho Notarial, con Titulación Intermedia: Dipl. en Derecho Notarial",MDND,"Magister en Derecho Notarial, con Titulación Intermedia: Diplomado en Derecho Notarial",1.0,V,T,,0,10.0,MDND,0
519,"Diplomado en Derecho Constitucional, Versión I, Modalidad Virtual","Dipl. en Derecho Constitucional, V. 1, Mod. Virtual",DCPC1,Diplomado en Derecho Constitucional,1.0,V,T,,3500,10.0,DCPC,1
520,Especialidad en Odontopediatria - Regularización,Regularización -Especialidad en Odontopediatria V.1,REOV1,Especialista en Odontopediatria,1.0,V,T,,0,10.0,REO,REO
521,Curso de Formación Continua en Derecho notarial,C. de Form. Continua en Derecho notarial,CFCDN,,1.0,V,T,,250,10.0,CFCDN,0
522,"Curso Taller de Formación Continua en Trabajos de Investigación, Sucre","C. Taller de Form. Continua en Trabajos de Investigación, Sucre",TFCTI,Diploma,1.0,V,T,,1500,10.0,TFCTI,0
523,"Curso Taller de Formación Continua en Trabajos de Investigación, Versión II, Santa Cruz","C. Taller de Form. Continua en Trabajos de Investigación, V. 2, Santa Cruz",TFCT2,Diploma,1.0,V,T,,1500,10.0,TFCT,2
524,"Maestría en Ingeniería Vial, Versión II, Subsede Cochabamba","Ma. en Ingeniería Vial, V. 2, S. Cochabamba",MIV2C,Magister  en Ingeniería Vial ,1.0,V,T,2475,25525,10.0,MIV2C,0
525,"Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria, Subsede La Paz","Dipl. en Farmacia Clínica y Atención Farmacéutica Hospitalaria, S. La Paz",FCAFH,Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria,1.0,V,T,,3300,10.0,FCAFH,0
526,"CURSO DE FORMACIÓN CONTINUA EN EL MANEJO DE AULA EN NIÑOS/AS CON ESPECTRO AUTISMO, VERSIÓN I","C. DE FORMACIÓN CONTINUA EN EL MANEJO DE AULA EN NIÑOS/AS CON ESPECTRO AUTISMO, V-1, La Paz",CFCMA,CURSO DE FORMACIÓN CONTINUA EN EL MANEJO DE AULA EN NIÑOS/AS CON ESPECTRO AUTISMO,1.0,V,T,,250,10.0,CFCMA,0
527,"Maestría en Ingeniería Geotécnica, Versión III, Subsede Santa Cruz ","Ma. en Ingeniería Geotécnica, V. 3, S. Santa Cruz ",MIG3C,Magister  en Ingeniería Geotécnica ,1.0,V,T,2475,32525,10.0,MIG3C,0
528,Esp. Técnica en Adaptación al Cambio Climático y Gestión del Riesgo en los Sectores: Agrop. y Recursos Hídricos,Esp. Téc. en Adaptación al Cambio Climático y Gestión del Riesgo,ACGR1,"Esp  Téc. en Adaptación al Cambio Climático y Gestión del Riesgo, Sec: Agrope",1.0,V,T,2250,6250,10.0,ACGR,1
529,"Diplomado en Habilidades Gerenciales, Versión I, Modalidad Virtual","Diplomado en Habilidades Gerenciales, V. I, Virtual",DHGV,Diplomado en Habilidades Gerenciales,1.0,V,T,,3500,42.85714286,DHGV,0
530,"Diplomado en Dirección Estratégica de Recursos Humanos, Versión II","Dipl. en Dirección Estratégica de Recursos Humanos, V. 2",DERH2,v,1.0,V,T,,4900,30.6122449,DERH,2
531,Diplomado en Dirección Estratégica de Recursos Humanos - Regularización,Regularización - Dipl. en Dirección Estratégica de Recursos Humanos,DERHR,Diplomado en Dirección Estratégica de Recursos Humanos,1.0,V,T,,0,10.0,DERHR,0
532,Diplomado en Negocios Internacionales - Regularización,Regularización - Dipl. en Negocios Internacionales,DNIR,Diplomado en Negocios Internacionales,1.0,V,T,,0,10.0,DNIR,0
533,Diplomado en Análisis Financiero - Regularización,Regularización- Dipl. Análisis Financiero,DAFR,Diplomado en Análisis Financiero,1.0,V,T,,0,10.0,DAFR,0
534,"Diplomado en Derecho Agroambiental Sustantivo – Adjetivo, Versión I, Modalidad Virtual","Dipl. en Derecho Agroambiental Sustantivo – Adjetivo, V. 1, Virtual",DDAV,Diplomado en Derecho Agroambiental  Sustantivo - Adjetivo,1.0,V,T,0,2100,10.0,DDAV,0
535,"Curso Taller de Elaboración y Desarrollo de Trabajos de Investigación, Versión I, Presencial","C. Taller de Elaboración y Desarrollo de Trabajos de Investigación, V. 1, Presencial",EDTI1,"Curso Taller de Elaboración y Desarrollo de Trabajos de Investigación, Versión I, Presencial",1.0,V,T,,1500,10.0,EDTI,1
536,Maestría en Gestión de Recursos Naturales - Regularización,Regularización - Ma. en Gestión de Recursos Naturales,RMGRN,Magister en Gestión de Recursos Naturales ,1.0,V,T,,0,10.0,RMGRN,0
537,"Especialidad Superior en Endodoncia, Versión II, Subsede Oruro ","Esp. Superior en Endodoncia, V. 2, Oruro",ESE2,Especialista Superior en Endodoncia,1.0,V,T,,42000,10.0,ESE,2
538,"Especialidad Superior en Auditoría Médica y Gestión de Calidad, Versión II","Esp. Superior en Auditoría Médica y Gestión de Calidad, V. 2",ESAM2,Especialista Superior en Auditoría Médica y Gestión de Calidad,1.0,V,T,,21000,10.0,ESAM,2
539,"Maestría en Educación Superior, Versión XIV, Modalidad Virtual ","Ma. en Educación Superior, V. 14, Mod. Virtual",MES14,Magister en Educación Superior ,1.0,V,T,,16000,10.0,MES,14
540,"Diplomado en Derecho Notarial y Registral, Versión I","Dipl. en Derecho Notarial y Registral, V. 1",DDNR1,Diplomado en Derecho Notarial y Registral,1.0,V,T,,3000,10.0,DDNR,1
541,"Especialidad Superior en  Derecho Empresarial y Recursos Humanos, Versión I ","Esp. Superior en  Derecho Empresarial y Recursos Humanos, V. 1 ",EDER1,Especialista  Superior en  Derecho Empresarial y Recursos Humanos,1.0,V,T,2475,7025,10.0,EDER,1
542,"Diplomado en Contabilidad Gerencial, Versión II ","Dipl. en Contabilidad Gerencial, V. 2  ",DCG2,Diplomado en Contabilidad Gerencial  ,1.0,V,T,,2970,10.0,DCG,2
543,"Diplomado en Gerencia de Hospitales, Versión III, sede Sucre","Dipl. en Gerencia de Hospitales, V. 3, Sucre",DGH3,Diplomado en Gerencia de Hospitales ,1.0,V,T,,4000,10.0,DGH,3
544,Diplomado en Gestión de Procesos de Contratación del Estado en el Marco de las NB - SABS,Dipl. en Gestión de Procs. de Contratación del Estado en el Marco de las NB - SABS,SABS,Diplomado en Gestión de Procesos de Contratación del Estado en el Marco de las NB - SABS,1.0,V,T,,3500,10.0,SABS,0
545,"Maestría en Tributación, Versión VII, Sede Sucre","Ma. en Tributación, V. 7, Sede Sucre",MTJV7,Magister  en Tributación,1.0,V,T,2475,19900,10.0,MTJ,MTJ
546,"Diplomado en Análisis Financiero, Versión III, Sede Sucre","Dipl. en Análisis Financiero, V. 3, Sucre",DAF3,Diplomado en Análisis Financiero,1.0,V,T,,2970,10.0,DAF,3
547,Maestría en Ingeniería Hidráulica - Regularización,Regularización - Maestría en Ingeniería Hidráulica,RMIH,Magister  en Ingeniería Hidráulica,1.0,V,T,,0,10.0,RMIH,0
548,"Curso de Formación Continua en el Manejo de Aula en Niñosa/As con Espectro Autismo,  Versión I,  Sede Sucre","Curso de For. Continua en el M. de Aula en Niños/as con Espectro Autismo, V. 1, Sucre",FCEA1,"CURSO DE FORMACIÓN CONTINUA EN EL MANEJO DE AULA EN NIÑOS/AS CON ESPECTRO AUTISMO, VERSIÓN I,  SEDE ",1.0,V,T,,250,10.0,FCEA,1
549,"CURSO DE FORMACIÓN CONTÍNUA EN INGENIERÍA DEL ESTADO, CON CRÉDITOS RECONOCIDOS A DIPLOMADO","CURSO DE FORM. CONTÍNUA EN ING. DEL ESTADO, CON CRÉDITOS RECON. A DIPLOMADO",CFCI,"CURSO DE FORMACIÓN CONTÍNUA EN INGENIERÍA DEL ESTADO, CON CRÉDITOS RECONOCIDOS A DIPLOMADO",1.0,V,T,,1600,10.0,CFCI,0
550,"Diplomado en Contabilidad de Seguros, Versión I","Dipl. en Contabilidad de Seguros, V. 1",DCS1,Diplomado en Contabilidad de Seguros,1.0,V,T,,4500,10.0,DCS,1
551,"Diplomado en Gestión Ambiental, Seguridad y Salud Ocupacional, Versión II","Dipl. en G. Ambiental, Seguridad y Salud Ocupacional, V. 2",DGA2,"Diplomado en Gestión Ambiental, Seguridad y Salud Ocupacional",1.0,V,T,,3800,10.0,DGA,2
552,"Diplomado en Derecho Constitucional, con Mención en  Argumentación Jurídica y Razonamiento Judicial, Version I, Sede Sucre","Dipl. en Der. Constitucional con mención Arg. Jurídica y Razonamiento Jud, V. 1, Sucre",DAJ1,Diplomado en Argumentación Jurídica y Razonamiento Judicial ,1.0,V,T,,4000,10.0,DAJ,1
553,"Especialidad Superior en Auditoría Médica y Gestión de Calidad, Versión III(Anulado)","Esp. Superior en Auditoría Médica y Gestión de Calidad, V. 3(ANULADO)",EAMG3,Especialista Superior en Auditoría Médica y Gestión de Calidad,1.0,V,T,,21000,10.0,EAMG,3
554,"Doctorado en Derecho, Modalidad Virtual con Componente Presencial, Versión II","Doc. en Derecho, Mod. Virtual con Componente Presencial, V. 2",DDMV2,Doctor en Derecho ,1.0,V,T,4900,43820,10.0,DDM,DDM
555,Maestría en Administración de Negocios con Mención en Marketing y Ventas - Regularización,Regularización - Ma. en Adm. de Negocios con Mención en Marketing y Ventas,MANMV,Magister en Administración de Negocios con Mención en Marketing y Ventas,1.0,V,T,,0,10.0,MANMV,0
556,"Especialidad Superior en Sistemas Alimentarios Sustentables y Diálogo de Saberes, Versión I, Sede Sucre","Esp. Sup. en Sis. Alimentarios Sust. y Diálogo de Saberes, V. 1, Sucre",SADS1,Especialista Superior en Sistemas Alimentarios Sustentables y Diálogo de Saberes,1.0,V,T,2475,7000,10.0,SADS,1
557,"Curso Taller de Elaboración y Desarrollo de Trabajos de Investigación, V. 2, Presencial, Sede Sucre","C. Taller de Elaboración y Desarr. de Trab. de Investigación, V. 2, Presencial, Sucre",EDTI2,"Curso Taller de Elaboración y Desarrollo de Trabajos de Investigación, V. 2, Presencial, Sede Sucre",1.0,V,T,,1500,10.0,EDTI,2
558,Diplomado en Contabilidad Gerencial - Regularización,Regularización - Diplomado en Contabilidad Gerencial,RDCG,Diplomado en Contabilidad Gerencial,1.0,V,T,,0,10.0,RDCG,0
559,"Diplomado en Nutrición en Salud Pública, Versión I","Dipl. en Nutrición en Salud Pública, V. I",DNSP1,Diplomado en Nutrición en Salud Pública,1.0,V,T,,3500,10.0,DNSP,1
560,"Doctorado en Ciencias de la Educación, Versión IX, Modalidad Virtual","Doc. en Ciencias de la Educación, V. 9, Mod. Virtual",DCEV9,Doctor en Ciencias de la Educación,1.0,V,T,4900,41760,10.0,DCE,DCE
561,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres","Dipl. en Derecho Procesal Penal Mención: Ley Nº 1173, Lucha Integral Contra la Violencia a Niñas, Niños, Adolescentes y Mujeres",DPPM1,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres",1.0,V,T,,3500,10.0,DPPM,1
562,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres, Sub-Sede Santa Cruz","Dipl. en Derecho Procesal Penal Mención: Ley Nº 1173, Lucha Integral Contra la Violencia a Niñas, Niños, Adolescentes y Mujeres, S. Santa Cruz",DPPM1,diplomado,1.0,V,T,,3500,10.0,DPPM,1
563,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres, Sub-Sede Oruro","Dipl. en Derecho Procesal Penal Mención: Ley Nº 1173, Lucha Integral Contra la Violencia a Niñas, Niños, Adolescentes y Mujeres, S. Oruro",DPPM1,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres",1.0,V,T,,3500,10.0,DPPM,1
564,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres, Sub-Sede Cochabamba"," Dipl. en Derecho Procesal Penal Mención: Ley Nº 1173, Lucha Integral Contra la Violencia a Niñas, Niños, Adolescentes y Mujeres, S. Cochabamba",DPPM1,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres",1.0,V,T,,3500,10.0,DPPM,1
565,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres, Sub-Sede Tarija","Dipl. en Derecho Procesal Penal Mención: Ley Nº 1173, Lucha Integral Contra la Violencia a Niñas, Niños, Adolescentes y Mujeres, S. Tarija",DPPM1,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento  de la Lucha Integral Contra la Violencia  a Niñas, Niños, Adolescentes y Mujeres",1.0,V,T,0,3500,10.0,DPPM,1
566,Especialidad Superior en Ultrasonografía,Esp. Superior en Ultrasonografía,ESU,Especialista Superior en Ultrasonografía,1.0,V,T,2475,13625,10.0,ESU,0
567,Especialidad Superior en Trastornos Orofaciales y de la Comunicación,Esp. Sup. en Trastornos Orofaciales y de la Comunicación,STOC1,Especialista Superior en Trastornos Orofaciales y de la Comunicación  ,1.0,V,T,2475,12025,10.0,STOC,1
568,Programa de Regularización Doctorado en Derecho,Regularización - Programa Doctorado en Derecho (antiguo),PRDD,,1.0,V,T,,0,10.0,PRDD,0
569,Especialidad en Periodoncia con Mención en Implantología - Regularización ,Regularización - Esp. en Periodoncia con Mención en Implantología,REPMI,,1.0,V,T,,0,10.0,REPMI,0
570,Programa de Regularización - Maestría en Salud Pública,Regularización - Programa Maestría en Salud Pública,RSPR,,1.0,V,T,,0,10.0,RSPR,0
571,Maestría en Medicina Legal y Ciencias Forenses - Regularización,Regularización - Ma. en Medicina Legal y Ciencias Forenses,RMLCF,,1.0,V,T,,0,10.0,RMLCF,0
572,Maestría en Administración y Finanzas - Regularización,Regularización - Ma. en Administración y Finanzas,RMAF,,1.0,V,T,,0,10.0,RMAF,0
573,Maestría en Marketing y Negocios Internacionales - Regularización,Regularización - Maestría en Marketing y Negocios Internacionales,RMMNI,,1.0,V,T,,0,10.0,RMMNI,0
